Transaction_ID,Date,Time,Amount,Merchant,Cardholder_Name,Card_Number,Fraud_Label,Transaction_Type,Device_Used,IP_Address,Location
132794,2023-04-03,05:13:00,2556.57,Flipkart,Rajesh Kumar,4339876470198155,0,ATM Withdrawal,Mobile,192.168.42.149,Bangalore
125231,2023-03-28,23:10:00,23.51,Flipkart,Neha Gupta,4878521492668150,0,Online,Laptop,192.168.10.175,Hyderabad
168464,2023-04-27,02:30:00,40576.734682988914,Swiggy,Vikas Verma,4241684300664937,1,International,Laptop,192.168.162.21,Unknown
178281,2023-05-04,04:02:00,48840.98134981501,Swiggy,Amit Singh,4396767047078978,1,Online,Mobile,192.168.158.28,Unknown
239667,2023-06-16,10:26:00,2489.5,Swiggy,Priya Sharma,4927357030390423,0,International,ATM,192.168.24.39,Mumbai
274654,2023-07-10,17:33:00,3024.16,Uber,Priya Sharma,4007210708968169,0,POS,Mobile,192.168.180.37,Mumbai
36078,2023-01-26,01:17:00,1661.3,Big Bazaar,Vikas Verma,4022495438431524,0,Online,Laptop,192.168.240.232,Kolkata
57850,2023-02-10,04:09:00,1571.98,Swiggy,Rajesh Kumar,4910827037174550,0,International,ATM,192.168.84.8,Hyderabad
28168,2023-01-20,13:27:00,4775.52,Uber,Neha Gupta,4729162095405248,0,Online,ATM,192.168.160.148,Hyderabad
33486,2023-01-24,06:05:00,2427.77,Big Bazaar,Amit Singh,4639861035521396,0,International,ATM,192.168.52.29,Mumbai
220667,2023-06-03,05:46:00,511.27,Myntra,Rajesh Kumar,4819777202202734,0,Online,Laptop,192.168.121.1,Chennai
250666,2023-06-24,01:45:00,4432.9,Uber,Neha Gupta,4291271529540405,0,Online,Laptop,192.168.6.12,Hyderabad
53441,2023-02-07,19:45:00,21339.4628710832,Amazon,Vikas Verma,4301304925916634,1,Online,Laptop,192.168.29.106,Foreign IP
104471,2023-03-14,13:10:00,573.55,Big Bazaar,Neha Gupta,4971997321295265,0,International,ATM,192.168.98.194,Bangalore
169749,2023-04-28,21:08:00,2787.42,Big Bazaar,Amit Singh,4976817870110884,0,POS,Desktop,192.168.117.26,Hyderabad
112903,2023-03-20,09:42:00,4145.31,Myntra,Vikas Verma,4859642969009291,0,Online,Desktop,192.168.126.45,Chennai
5141,2023-01-04,13:40:00,2882.57,Amazon,Amit Singh,4566701719238678,0,International,Laptop,192.168.43.235,Kolkata
97142,2023-03-09,11:01:00,2039.59,Flipkart,Amit Singh,4846998032947998,0,Online,Desktop,192.168.220.161,Chennai
123036,2023-03-27,10:35:00,816.67,Myntra,Amit Singh,4876500022489566,0,International,Desktop,192.168.239.42,Chennai
100687,2023-03-11,22:06:00,475.38,Amazon,Priya Sharma,4069281223479742,0,Online,Mobile,192.168.129.105,Mumbai
279336,2023-07-13,23:35:00,3051.24,Myntra,Priya Sharma,4918413913303038,0,International,Laptop,192.168.198.231,Chennai
224004,2023-06-05,13:23:00,700.35,Amazon,Rajesh Kumar,4523464972458892,0,International,Desktop,192.168.235.39,Mumbai
145840,2023-04-12,06:39:00,754.43,Amazon,Rajesh Kumar,4032766618078477,0,International,ATM,192.168.181.50,Bangalore
250764,2023-06-24,03:23:00,470.27,Flipkart,Rajesh Kumar,4496082567991531,0,International,Desktop,192.168.220.20,Bangalore
257742,2023-06-28,23:41:00,26.35,Amazon,Vikas Verma,4104911096288371,0,Online,Mobile,192.168.65.231,Bangalore
177450,2023-05-04,05:29:00,3022.28,Uber,Vikas Verma,4612854279841790,0,ATM Withdrawal,Laptop,192.168.191.101,Mumbai
231096,2023-06-10,11:35:00,4356.56,Swiggy,Rajesh Kumar,4302883080953556,0,ATM Withdrawal,Laptop,192.168.53.27,Hyderabad
177985,2023-05-04,14:24:00,4645.63,Flipkart,Vikas Verma,4578512860442595,0,POS,Desktop,192.168.99.131,Delhi
243624,2023-06-19,04:23:00,2118.06,Big Bazaar,Neha Gupta,4669879534672069,0,International,Desktop,192.168.206.154,Hyderabad
214015,2023-05-29,14:54:00,182.3,Swiggy,Rajesh Kumar,4474973885563167,0,POS,Desktop,192.168.7.181,Chennai
133333,2023-04-03,14:12:00,266.09,Flipkart,Vikas Verma,4893974465915669,0,ATM Withdrawal,Laptop,192.168.86.17,Chennai
189123,2023-05-12,08:02:00,1715.9,Big Bazaar,Rajesh Kumar,4223153549771408,0,Online,Mobile,192.168.169.100,Mumbai
70923,2023-02-19,06:02:00,2200.91,Flipkart,Neha Gupta,4887226614632922,0,POS,ATM,192.168.71.221,Kolkata
246697,2023-06-21,20:23:00,21394.36400598636,Amazon,Priya Sharma,4748818949550423,1,Online,Mobile,192.168.233.220,Foreign IP
123365,2023-03-27,16:04:00,1574.08,Amazon,Vikas Verma,4622742515328183,0,Online,Laptop,192.168.127.200,Mumbai
34836,2023-01-25,04:35:00,1840.61,Flipkart,Priya Sharma,4842965497862222,0,Online,Mobile,192.168.93.232,Delhi
140363,2023-04-08,11:22:00,283.78,Big Bazaar,Vikas Verma,4059106310525722,0,Online,ATM,192.168.36.126,Hyderabad
110155,2023-03-18,11:54:00,2129.21,Flipkart,Amit Singh,4636665279538142,0,International,Laptop,192.168.142.69,Hyderabad
116289,2023-03-22,18:08:00,4318.01,Swiggy,Rajesh Kumar,4331739720559518,0,POS,Laptop,192.168.232.253,Kolkata
182527,2023-05-07,18:06:00,2246.08,Flipkart,Priya Sharma,4070761830732371,0,Online,Mobile,192.168.92.191,Delhi
276559,2023-07-12,01:18:00,2467.27,Swiggy,Neha Gupta,4865256428231394,0,ATM Withdrawal,Desktop,192.168.201.208,Hyderabad
218826,2023-06-01,23:05:00,4903.97,Swiggy,Rajesh Kumar,4600363126568336,0,POS,ATM,192.168.124.151,Bangalore
42543,2023-01-30,13:02:00,1770.59,Myntra,Amit Singh,4539836140319467,0,Online,Desktop,192.168.33.188,Mumbai
85680,2023-03-01,11:59:00,4401.24,Myntra,Priya Sharma,4659612879731269,0,ATM Withdrawal,Laptop,192.168.123.95,Mumbai
262713,2023-07-02,10:32:00,2599.44,Amazon,Vikas Verma,4259369373243681,0,POS,Laptop,192.168.23.203,Kolkata
240316,2023-06-16,21:15:00,3755.12,Myntra,Rajesh Kumar,4617217084794752,0,International,Laptop,192.168.51.228,Delhi
100244,2023-03-11,14:43:00,29.71,Big Bazaar,Amit Singh,4921018009072246,0,POS,Mobile,192.168.169.206,Delhi
61376,2023-02-12,14:55:00,3556.87,Amazon,Neha Gupta,4285519971432039,0,ATM Withdrawal,ATM,192.168.150.25,Chennai
73136,2023-02-20,18:55:00,4478.33,Flipkart,Amit Singh,4603665291406090,0,POS,Mobile,192.168.149.113,Bangalore
142825,2023-04-10,04:24:00,2221.86,Big Bazaar,Rajesh Kumar,4696496897711397,0,Online,Mobile,192.168.76.30,Mumbai
137584,2023-04-06,13:03:00,1233.14,Flipkart,Rajesh Kumar,4187893567649561,0,International,ATM,192.168.120.67,Kolkata
220967,2023-06-03,10:46:00,4549.81,Flipkart,Amit Singh,4492511177460631,0,POS,ATM,192.168.30.132,Hyderabad
167544,2023-04-27,00:32:00,35894.83474354116,Swiggy,Vikas Verma,4922532226919231,1,International,Mobile,192.168.193.214,Unknown
95733,2023-03-08,11:32:00,4780.52,Flipkart,Amit Singh,4155784904874093,0,ATM Withdrawal,Desktop,192.168.174.226,Chennai
78909,2023-02-24,19:08:00,2132.57,Flipkart,Neha Gupta,4321586678579184,0,International,ATM,192.168.219.38,Delhi
33509,2023-01-24,06:28:00,2607.6,Amazon,Priya Sharma,4783012916592452,0,POS,Desktop,192.168.42.8,Mumbai
165751,2023-04-26,02:30:00,3450.51,Amazon,Amit Singh,4166150088540298,0,POS,ATM,192.168.204.166,Delhi
250477,2023-06-23,22:36:00,1230.25,Swiggy,Amit Singh,4733817396739782,0,ATM Withdrawal,Laptop,192.168.77.60,Delhi
250471,2023-06-23,22:30:00,3879.04,Big Bazaar,Priya Sharma,4254671655640769,0,POS,Laptop,192.168.230.141,Bangalore
140807,2023-04-08,18:46:00,4945.54,Big Bazaar,Priya Sharma,4178895882075615,0,Online,ATM,192.168.211.200,Bangalore
159767,2023-04-21,22:46:00,2805.51,Myntra,Amit Singh,4328036535518221,0,Online,Laptop,192.168.62.57,Kolkata
47862,2023-02-03,05:41:00,1439.93,Flipkart,Amit Singh,4853420907844106,0,ATM Withdrawal,Desktop,192.168.104.97,Hyderabad
206623,2023-05-24,11:42:00,2375.35,Amazon,Rajesh Kumar,4113550288834139,0,POS,Desktop,192.168.93.199,Kolkata
47159,2023-02-02,17:58:00,594.89,Uber,Vikas Verma,4173625287764475,0,ATM Withdrawal,ATM,192.168.154.188,Kolkata
217990,2023-06-01,09:09:00,502.66,Uber,Amit Singh,4663607502010789,0,POS,Mobile,192.168.230.149,Kolkata
162193,2023-04-23,15:12:00,3094.04,Uber,Neha Gupta,4068068964910030,0,ATM Withdrawal,Laptop,192.168.124.234,Delhi
217829,2023-06-01,06:28:00,1139.14,Swiggy,Neha Gupta,4717898329693415,0,POS,Laptop,192.168.26.29,Hyderabad
265641,2023-07-04,11:20:00,120.04,Flipkart,Priya Sharma,4438199461606045,0,International,Mobile,192.168.148.51,Bangalore
277886,2023-07-12,23:25:00,3150.25,Swiggy,Vikas Verma,4594063608864004,0,ATM Withdrawal,Desktop,192.168.179.217,Delhi
241037,2023-06-17,09:16:00,409.04,Big Bazaar,Priya Sharma,4460637193690220,0,ATM Withdrawal,Mobile,192.168.40.185,Hyderabad
227171,2023-06-07,18:10:00,3827.41,Flipkart,Neha Gupta,4442440076257421,0,Online,Mobile,192.168.91.78,Chennai
210679,2023-05-27,07:18:00,3036.21,Amazon,Priya Sharma,4858437550228064,0,POS,ATM,192.168.1.126,Hyderabad
260158,2023-06-30,15:57:00,4760.98,Myntra,Amit Singh,4041964168027705,0,Online,Laptop,192.168.87.34,Chennai
146810,2023-04-12,22:49:00,1556.6,Big Bazaar,Vikas Verma,4291397346956119,0,ATM Withdrawal,Mobile,192.168.112.211,Hyderabad
30478,2023-01-22,03:57:00,2512.96,Amazon,Priya Sharma,4507054039964508,0,Online,Laptop,192.168.62.112,Delhi
273478,2023-07-09,21:57:00,1543.96,Myntra,Rajesh Kumar,4130361290205483,0,Online,Mobile,192.168.124.198,Delhi
239502,2023-06-16,07:41:00,1861.23,Big Bazaar,Priya Sharma,4143094570840681,0,POS,Desktop,192.168.67.253,Hyderabad
106593,2023-03-16,00:32:00,2185.23,Amazon,Priya Sharma,4220029815676082,0,International,Desktop,192.168.105.219,Bangalore
282157,2023-07-15,13:00:00,34175.668883612605,Swiggy,Rajesh Kumar,4409191510749241,1,Online,Mobile,192.168.25.191,Unknown
247769,2023-06-22,01:28:00,1777.74,Uber,Vikas Verma,4435898031839693,0,POS,ATM,192.168.157.68,Mumbai
200853,2023-05-20,11:32:00,3421.04,Uber,Vikas Verma,4629838059326195,0,ATM Withdrawal,Laptop,192.168.56.210,Hyderabad
98086,2023-03-10,13:11:00,31041.19319983029,Myntra,Priya Sharma,4283128586295732,1,International,Mobile,192.168.48.226,Foreign IP
75485,2023-02-22,10:04:00,498.96,Amazon,Vikas Verma,4582198124776502,0,ATM Withdrawal,ATM,192.168.224.179,Mumbai
124792,2023-03-28,15:51:00,4671.63,Amazon,Neha Gupta,4595645174528324,0,ATM Withdrawal,Desktop,192.168.5.225,Hyderabad
254531,2023-06-26,18:10:00,4045.75,Big Bazaar,Neha Gupta,4720801378884592,0,International,Mobile,192.168.227.162,Mumbai
122904,2023-03-27,08:23:00,4071.0,Myntra,Amit Singh,4648165035809123,0,ATM Withdrawal,ATM,192.168.76.117,Bangalore
95968,2023-03-08,19:28:00,34612.194507461114,Flipkart,Vikas Verma,4691802795058152,1,International,Mobile,192.168.203.137,Foreign IP
21824,2023-01-16,03:43:00,327.62,Flipkart,Amit Singh,4361356469550222,0,Online,Mobile,192.168.92.189,Kolkata
194040,2023-05-15,17:59:00,3519.81,Uber,Rajesh Kumar,4965625378464053,0,International,ATM,192.168.203.99,Hyderabad
178187,2023-05-04,17:46:00,2791.23,Myntra,Priya Sharma,4506059404008228,0,International,Desktop,192.168.34.214,Kolkata
93275,2023-03-06,18:34:00,422.59,Amazon,Rajesh Kumar,4399638960024076,0,International,Laptop,192.168.49.102,Kolkata
18592,2023-01-13,21:51:00,1190.06,Big Bazaar,Amit Singh,4248861812515709,0,International,ATM,192.168.111.106,Bangalore
28530,2023-01-20,19:29:00,1640.7,Swiggy,Amit Singh,4797512291922268,0,Online,Mobile,192.168.98.231,Chennai
31371,2023-01-22,18:50:00,2581.93,Myntra,Neha Gupta,4616833721045408,0,POS,Desktop,192.168.182.207,Hyderabad
129831,2023-04-01,03:50:00,4388.7,Myntra,Neha Gupta,4579216488411261,0,International,Mobile,192.168.96.17,Chennai
79752,2023-02-25,09:11:00,4849.53,Flipkart,Amit Singh,4467802958653999,0,ATM Withdrawal,Mobile,192.168.140.235,Bangalore
43378,2023-01-31,00:23:00,27075.722910955265,Amazon,Amit Singh,4991541779722018,1,Online,Laptop,192.168.207.63,Foreign IP
52067,2023-02-06,03:46:00,2608.02,Big Bazaar,Rajesh Kumar,4667678385501247,0,Online,Desktop,192.168.194.253,Hyderabad
46305,2023-02-02,03:44:00,1206.13,Swiggy,Rajesh Kumar,4406722659720797,0,International,Laptop,192.168.100.199,Mumbai
106129,2023-03-15,16:48:00,4384.2,Uber,Amit Singh,4841519614729965,0,International,Laptop,192.168.8.7,Mumbai
166362,2023-04-26,12:41:00,2120.79,Myntra,Amit Singh,4263596322032863,0,ATM Withdrawal,Laptop,192.168.164.242,Bangalore
51397,2023-02-05,16:36:00,3288.39,Uber,Neha Gupta,4414309795826098,0,POS,Mobile,192.168.51.174,Kolkata
175075,2023-05-02,13:54:00,3850.95,Myntra,Neha Gupta,4454994554760543,0,ATM Withdrawal,ATM,192.168.46.60,Bangalore
111874,2023-03-19,16:33:00,2169.04,Uber,Rajesh Kumar,4862811920258219,0,International,Laptop,192.168.122.204,Bangalore
25570,2023-01-18,18:09:00,3679.13,Amazon,Vikas Verma,4088343540225768,0,ATM Withdrawal,ATM,192.168.77.166,Kolkata
179217,2023-05-05,10:56:00,771.24,Flipkart,Vikas Verma,4503463743712447,0,International,Mobile,192.168.122.90,Mumbai
96375,2023-03-08,22:14:00,4111.48,Amazon,Neha Gupta,4587368993164743,0,Online,Mobile,192.168.155.25,Kolkata
239012,2023-06-15,23:31:00,1094.81,Flipkart,Vikas Verma,4589402549403398,0,International,Laptop,192.168.180.200,Mumbai
117313,2023-03-23,11:12:00,1643.65,Myntra,Vikas Verma,4434127210134782,0,International,ATM,192.168.241.103,Kolkata
134518,2023-04-04,09:57:00,427.81,Big Bazaar,Priya Sharma,4484422443249008,0,International,Desktop,192.168.66.22,Delhi
246130,2023-06-20,22:09:00,2887.68,Swiggy,Amit Singh,4531782290016755,0,ATM Withdrawal,Laptop,192.168.125.92,Chennai
140932,2023-04-08,20:51:00,794.17,Big Bazaar,Neha Gupta,4281000131847984,0,POS,ATM,192.168.237.23,Kolkata
262675,2023-07-02,09:54:00,1743.74,Uber,Neha Gupta,4592281325319288,0,Online,Desktop,192.168.214.244,Kolkata
188968,2023-05-12,05:27:00,4083.29,Flipkart,Rajesh Kumar,4636423260838886,0,POS,ATM,192.168.146.82,Delhi
65622,2023-02-15,13:41:00,2423.79,Big Bazaar,Rajesh Kumar,4333022763037494,0,International,Mobile,192.168.86.203,Delhi
90122,2023-03-04,14:01:00,2828.02,Amazon,Priya Sharma,4600234804385872,0,ATM Withdrawal,Mobile,192.168.27.50,Kolkata
33616,2023-01-24,08:15:00,2381.21,Amazon,Priya Sharma,4320393059175340,0,Online,Laptop,192.168.188.74,Delhi
240705,2023-06-17,03:44:00,2735.58,Amazon,Rajesh Kumar,4371226376257907,0,POS,ATM,192.168.227.219,Chennai
272752,2023-07-09,09:51:00,3838.19,Uber,Neha Gupta,4934987715813729,0,International,ATM,192.168.131.238,Hyderabad
67567,2023-02-16,22:06:00,3182.42,Big Bazaar,Priya Sharma,4875654568760395,0,Online,Laptop,192.168.122.133,Mumbai
108438,2023-03-17,16:23:00,48638.83646290976,Big Bazaar,Neha Gupta,4778753184139342,1,Online,Laptop,192.168.214.72,Unknown
64605,2023-02-14,20:44:00,1201.75,Amazon,Priya Sharma,4900553312726879,0,POS,ATM,192.168.20.2,Mumbai
255353,2023-06-27,07:52:00,2766.95,Uber,Priya Sharma,4338692860079222,0,Online,ATM,192.168.120.32,Bangalore
98783,2023-03-10,14:22:00,1644.61,Flipkart,Neha Gupta,4000840843501564,0,International,Desktop,192.168.216.214,Bangalore
272240,2023-07-09,01:19:00,1394.05,Swiggy,Priya Sharma,4403709017603905,0,ATM Withdrawal,Mobile,192.168.119.20,Hyderabad
156014,2023-04-19,08:13:00,4651.57,Amazon,Amit Singh,4704018203039821,0,Online,Mobile,192.168.182.164,Mumbai
147640,2023-04-13,12:39:00,4457.73,Myntra,Amit Singh,4999413899415185,0,International,Laptop,192.168.127.86,Bangalore
183598,2023-05-08,11:57:00,4829.66,Big Bazaar,Amit Singh,4079301433294337,0,ATM Withdrawal,Desktop,192.168.185.165,Kolkata
53547,2023-02-07,04:26:00,3675.01,Big Bazaar,Neha Gupta,4823137981083223,0,POS,ATM,192.168.25.75,Delhi
56081,2023-02-08,22:40:00,1180.69,Amazon,Amit Singh,4522494149388380,0,Online,Desktop,192.168.51.248,Delhi
211180,2023-05-27,15:39:00,1371.23,Uber,Amit Singh,4257369277800211,0,ATM Withdrawal,Mobile,192.168.182.136,Hyderabad
110138,2023-03-18,11:37:00,3210.34,Flipkart,Rajesh Kumar,4072551756246943,0,Online,Laptop,192.168.78.158,Chennai
233153,2023-06-11,21:52:00,2847.49,Amazon,Amit Singh,4077409045174559,0,International,Desktop,192.168.137.14,Kolkata
36856,2023-01-26,14:15:00,2580.78,Swiggy,Neha Gupta,4116301229257746,0,ATM Withdrawal,Desktop,192.168.130.82,Chennai
145758,2023-04-12,05:17:00,3856.84,Uber,Amit Singh,4263406443955144,0,Online,Desktop,192.168.68.204,Kolkata
273551,2023-07-09,23:10:00,3311.58,Big Bazaar,Neha Gupta,4938800507968847,0,POS,ATM,192.168.73.93,Kolkata
68999,2023-02-17,21:58:00,1445.87,Big Bazaar,Amit Singh,4775572513684614,0,ATM Withdrawal,ATM,192.168.45.247,Mumbai
243456,2023-06-19,01:35:00,2345.47,Flipkart,Amit Singh,4549991169341677,0,International,Desktop,192.168.15.48,Delhi
5777,2023-01-05,00:16:00,3137.5,Amazon,Neha Gupta,4922785400079617,0,International,Laptop,192.168.5.55,Mumbai
17915,2023-01-13,10:34:00,540.76,Flipkart,Vikas Verma,4241851414573000,0,International,Laptop,192.168.108.120,Hyderabad
220630,2023-06-03,05:09:00,426.15,Amazon,Vikas Verma,4210206820782353,0,ATM Withdrawal,ATM,192.168.4.90,Delhi
241495,2023-06-17,16:54:00,1980.95,Flipkart,Priya Sharma,4989016898714515,0,International,Laptop,192.168.47.139,Hyderabad
182068,2023-05-07,10:27:00,177.89,Big Bazaar,Vikas Verma,4589911128866483,0,ATM Withdrawal,Laptop,192.168.134.43,Mumbai
63945,2023-02-14,09:44:00,2134.49,Myntra,Neha Gupta,4359033805538624,0,ATM Withdrawal,Desktop,192.168.113.245,Delhi
212573,2023-05-28,14:52:00,4166.11,Myntra,Priya Sharma,4659887329461824,0,International,Desktop,192.168.192.95,Delhi
226862,2023-06-07,13:01:00,4378.53,Swiggy,Neha Gupta,4366256732892107,0,POS,ATM,192.168.29.91,Kolkata
182896,2023-05-08,00:15:00,4674.83,Amazon,Rajesh Kumar,4695805771723771,0,ATM Withdrawal,Desktop,192.168.52.246,Kolkata
230517,2023-06-10,01:56:00,1158.29,Flipkart,Neha Gupta,4135028868657245,0,POS,Mobile,192.168.159.239,Mumbai
37493,2023-01-27,00:52:00,4833.37,Amazon,Priya Sharma,4797084256241365,0,POS,Mobile,192.168.151.201,Kolkata
146432,2023-04-12,16:31:00,1181.25,Amazon,Priya Sharma,4500383930095585,0,Online,Laptop,192.168.36.171,Delhi
260408,2023-06-30,20:07:00,2779.36,Amazon,Vikas Verma,4076937822490375,0,International,Desktop,192.168.27.57,Chennai
268120,2023-07-06,04:39:00,4144.38,Swiggy,Rajesh Kumar,4560299582803824,0,ATM Withdrawal,Desktop,192.168.72.117,Delhi
258193,2023-06-29,07:12:00,3907.43,Flipkart,Vikas Verma,4772650256651618,0,Online,Laptop,192.168.43.147,Bangalore
283873,2023-07-17,03:12:00,2770.09,Myntra,Vikas Verma,4265230281179250,0,Online,Laptop,192.168.88.125,Kolkata
195748,2023-05-16,22:27:00,4067.71,Flipkart,Vikas Verma,4068899855520671,0,POS,Laptop,192.168.78.32,Bangalore
158007,2023-04-20,17:26:00,3630.24,Big Bazaar,Neha Gupta,4650611840626775,0,POS,Laptop,192.168.214.75,Chennai
29185,2023-01-21,06:24:00,276.6,Big Bazaar,Neha Gupta,4850615242252756,0,POS,Desktop,192.168.116.141,Hyderabad
74791,2023-02-21,22:30:00,1153.71,Flipkart,Amit Singh,4173551761941446,0,ATM Withdrawal,Mobile,192.168.204.203,Hyderabad
181023,2023-05-06,17:02:00,4634.13,Myntra,Amit Singh,4694393937394467,0,POS,Mobile,192.168.197.206,Chennai
74096,2023-02-21,10:55:00,914.4,Uber,Priya Sharma,4528542286049799,0,POS,Desktop,192.168.18.26,Chennai
202027,2023-05-21,07:06:00,3861.62,Amazon,Priya Sharma,4139456290302652,0,ATM Withdrawal,Laptop,192.168.201.207,Mumbai
72024,2023-02-20,00:23:00,4365.55,Amazon,Rajesh Kumar,4625812274952471,0,Online,Laptop,192.168.59.133,Delhi
247959,2023-06-22,04:38:00,3388.76,Flipkart,Amit Singh,4218616139350610,0,POS,Desktop,192.168.122.199,Bangalore
209278,2023-05-26,07:57:00,690.92,Flipkart,Amit Singh,4978681331828225,0,Online,ATM,192.168.139.155,Chennai
31182,2023-01-22,15:41:00,2978.83,Amazon,Priya Sharma,4692637238893875,0,Online,Mobile,192.168.123.71,Delhi
194743,2023-05-16,05:42:00,4625.76,Myntra,Priya Sharma,4969787921308466,0,ATM Withdrawal,Desktop,192.168.133.204,Kolkata
263835,2023-07-03,05:14:00,3339.56,Uber,Amit Singh,4237505712953372,0,POS,Laptop,192.168.152.89,Kolkata
264784,2023-07-03,03:13:00,34529.29587994029,Big Bazaar,Rajesh Kumar,4398118560653631,1,International,Laptop,192.168.33.128,Unknown
267574,2023-07-05,19:33:00,3741.04,Swiggy,Priya Sharma,4840230529137558,0,Online,ATM,192.168.203.133,Mumbai
91792,2023-03-05,10:13:00,25558.75847676292,Big Bazaar,Rajesh Kumar,4438051142706517,1,Online,Laptop,192.168.116.69,Unknown
48973,2023-02-04,00:12:00,4726.38,Flipkart,Vikas Verma,4217067213387332,0,Online,Laptop,192.168.169.46,Mumbai
173522,2023-05-01,12:01:00,3195.67,Myntra,Vikas Verma,4879739732737021,0,POS,ATM,192.168.27.231,Mumbai
176235,2023-05-03,09:14:00,3702.88,Flipkart,Amit Singh,4599275202742177,0,International,ATM,192.168.146.109,Mumbai
258692,2023-06-29,15:31:00,324.41,Uber,Priya Sharma,4021593694437513,0,POS,Mobile,192.168.120.162,Hyderabad
39090,2023-01-28,03:29:00,4641.6,Big Bazaar,Vikas Verma,4798658377603015,0,International,Desktop,192.168.18.199,Hyderabad
241528,2023-06-17,17:27:00,1464.81,Myntra,Neha Gupta,4052318426058333,0,ATM Withdrawal,ATM,192.168.34.181,Kolkata
142247,2023-04-09,18:46:00,2479.18,Myntra,Neha Gupta,4248898649320662,0,ATM Withdrawal,Laptop,192.168.111.202,Mumbai
43672,2023-01-31,07:51:00,518.96,Amazon,Rajesh Kumar,4447055387898900,0,POS,ATM,192.168.109.59,Mumbai
56761,2023-02-09,10:00:00,4996.93,Amazon,Neha Gupta,4181054428303649,0,Online,Desktop,192.168.85.42,Delhi
100833,2023-03-12,00:32:00,2109.57,Flipkart,Rajesh Kumar,4691931842489956,0,Online,ATM,192.168.82.131,Bangalore
224107,2023-06-05,15:06:00,1641.18,Amazon,Priya Sharma,4809309117195389,0,POS,Desktop,192.168.215.34,Delhi
24528,2023-01-18,00:47:00,208.25,Swiggy,Amit Singh,4614176436216053,0,POS,ATM,192.168.220.176,Bangalore
249121,2023-06-23,00:00:00,3802.07,Myntra,Priya Sharma,4559874604846119,0,International,Desktop,192.168.37.99,Mumbai
192274,2023-05-14,12:33:00,1532.61,Uber,Priya Sharma,4843808645248882,0,International,Laptop,192.168.1.46,Mumbai
181881,2023-05-07,07:20:00,3181.79,Swiggy,Priya Sharma,4172844404467877,0,POS,Mobile,192.168.191.132,Hyderabad
27565,2023-01-20,03:24:00,1911.73,Big Bazaar,Amit Singh,4392883851037237,0,ATM Withdrawal,Desktop,192.168.167.4,Delhi
96987,2023-03-09,08:26:00,1135.06,Big Bazaar,Neha Gupta,4869297655763552,0,ATM Withdrawal,Mobile,192.168.113.251,Bangalore
202363,2023-05-21,12:42:00,1219.68,Swiggy,Neha Gupta,4663418981559260,0,POS,Mobile,192.168.71.105,Hyderabad
93097,2023-03-06,04:00:00,34170.95729156003,Amazon,Neha Gupta,4613339704503509,1,Online,Mobile,192.168.194.214,Unknown
250043,2023-06-23,15:22:00,2702.69,Uber,Priya Sharma,4729300698093940,0,International,Laptop,192.168.109.132,Chennai
196321,2023-05-17,08:00:00,3174.64,Swiggy,Neha Gupta,4890647988757766,0,Online,ATM,192.168.41.223,Delhi
228235,2023-06-08,11:54:00,3814.91,Flipkart,Rajesh Kumar,4388797876137862,0,Online,Mobile,192.168.42.35,Mumbai
196224,2023-05-17,06:23:00,367.09,Myntra,Neha Gupta,4887983074290402,0,POS,Desktop,192.168.60.42,Delhi
278532,2023-07-13,10:11:00,1399.77,Uber,Rajesh Kumar,4955487090310314,0,International,Mobile,192.168.81.94,Bangalore
125520,2023-03-29,03:59:00,2933.58,Uber,Neha Gupta,4792472020165922,0,ATM Withdrawal,Mobile,192.168.60.68,Hyderabad
41282,2023-01-29,16:01:00,331.2,Big Bazaar,Neha Gupta,4266559481441315,0,Online,Laptop,192.168.107.147,Hyderabad
59861,2023-02-11,16:30:00,29235.897091079016,Flipkart,Amit Singh,4028921800873498,1,International,Laptop,192.168.145.237,Unknown
41726,2023-01-29,23:25:00,2760.47,Myntra,Neha Gupta,4166512930494788,0,International,Mobile,192.168.189.125,Bangalore
62222,2023-02-13,05:01:00,1408.74,Myntra,Rajesh Kumar,4124626924867201,0,International,Desktop,192.168.160.151,Kolkata
8311,2023-01-06,18:30:00,2389.0,Big Bazaar,Amit Singh,4201736139332791,0,International,Laptop,192.168.127.8,Hyderabad
139251,2023-04-07,16:50:00,558.59,Uber,Neha Gupta,4176432704789282,0,Online,Desktop,192.168.209.141,Mumbai
189116,2023-05-12,07:55:00,1417.42,Uber,Priya Sharma,4439688863419891,0,International,Mobile,192.168.83.177,Mumbai
201906,2023-05-21,05:05:00,3329.66,Swiggy,Neha Gupta,4747416762978713,0,POS,ATM,192.168.125.176,Mumbai
35305,2023-01-25,12:24:00,1048.99,Amazon,Priya Sharma,4580198690536806,0,International,Mobile,192.168.69.107,Bangalore
271369,2023-07-08,10:48:00,3288.61,Swiggy,Neha Gupta,4916244279527186,0,Online,Laptop,192.168.47.249,Hyderabad
5026,2023-01-04,11:45:00,2642.66,Swiggy,Rajesh Kumar,4368066533205993,0,International,Laptop,192.168.101.160,Bangalore
86528,2023-03-02,02:07:00,938.02,Swiggy,Amit Singh,4133654305686367,0,International,ATM,192.168.141.137,Kolkata
185154,2023-05-09,13:53:00,3555.33,Uber,Neha Gupta,4960763507565883,0,POS,Desktop,192.168.207.172,Chennai
