Transaction_ID,Date,Time,Amount,Merchant,Cardholder_Name,Card_Number,Fraud_Label,Transaction_Type,Device_Used,IP_Address,Location
6176,2023-01-05,06:55:00,2639.77,Amazon,Vikas Verma,4462642769431969,0,ATM Withdrawal,Mobile,192.168.170.2,Bangalore
106577,2023-03-16,00:16:00,4349.76,Uber,Vikas Verma,4000669428514493,0,Online,Laptop,192.168.177.93,Hyderabad
218069,2023-06-01,23:46:00,35472.827403897165,Amazon,Priya Sharma,4164757271338005,1,International,Mobile,192.168.250.2,Unknown
242624,2023-06-18,11:43:00,1335.51,Uber,Amit Singh,4760848484046853,0,Online,Desktop,192.168.108.159,Mumbai
129506,2023-03-31,22:25:00,4752.6,Myntra,Amit Singh,4671683873348823,0,POS,Desktop,192.168.69.93,Bangalore
158771,2023-04-21,05:54:00,46983.7072918672,Myntra,Priya Sharma,4581719000542538,1,Online,Laptop,192.168.140.229,Unknown
142991,2023-04-10,07:10:00,958.08,Uber,Priya Sharma,4622590199213493,0,POS,Desktop,192.168.35.223,Chennai
271268,2023-07-08,09:07:00,3759.22,Big Bazaar,Priya Sharma,4266795378578818,0,Online,ATM,192.168.106.44,Bangalore
24810,2023-01-18,05:29:00,4471.09,Uber,Amit Singh,4322550360129117,0,POS,Desktop,192.168.103.147,Hyderabad
274610,2023-07-10,16:49:00,3113.09,Big Bazaar,Rajesh Kumar,4413428640485854,0,ATM Withdrawal,ATM,192.168.214.134,Chennai
273383,2023-07-09,07:23:00,40154.31850613175,Uber,Priya Sharma,4969379239811030,1,International,Laptop,192.168.122.38,Foreign IP
211558,2023-05-27,21:57:00,1830.01,Myntra,Vikas Verma,4978895895508763,0,POS,Laptop,192.168.180.252,Chennai
209670,2023-05-26,14:29:00,179.08,Swiggy,Neha Gupta,4733654416586050,0,International,Laptop,192.168.48.103,Kolkata
253089,2023-06-25,18:08:00,3038.32,Swiggy,Priya Sharma,4198379620151169,0,Online,Desktop,192.168.237.84,Mumbai
72822,2023-02-20,13:41:00,3737.33,Myntra,Rajesh Kumar,4113815809745194,0,Online,Mobile,192.168.49.46,Delhi
109395,2023-03-17,23:14:00,1676.81,Myntra,Amit Singh,4975369452921657,0,POS,ATM,192.168.80.235,Delhi
116938,2023-03-23,04:57:00,3687.37,Myntra,Neha Gupta,4054492343153019,0,ATM Withdrawal,Desktop,192.168.152.185,Chennai
55612,2023-02-08,14:51:00,1297.01,Uber,Priya Sharma,4194958369689445,0,Online,Mobile,192.168.91.181,Kolkata
182176,2023-05-07,12:15:00,4083.56,Amazon,Vikas Verma,4819881407046451,0,ATM Withdrawal,Laptop,192.168.71.63,Hyderabad
1661,2023-01-02,03:40:00,3006.97,Flipkart,Amit Singh,4477833889219848,0,Online,Mobile,192.168.99.91,Chennai
8811,2023-01-07,10:11:00,26061.58859095413,Flipkart,Vikas Verma,4442048299650307,1,Online,Mobile,192.168.181.206,Foreign IP
155753,2023-04-19,03:52:00,4986.84,Swiggy,Rajesh Kumar,4121968166710968,0,International,Laptop,192.168.90.11,Kolkata
229835,2023-06-09,14:34:00,4210.59,Amazon,Neha Gupta,4278410314154275,0,POS,Desktop,192.168.218.67,Chennai
223875,2023-06-05,11:14:00,4863.84,Amazon,Neha Gupta,4747912439869738,0,International,Mobile,192.168.111.77,Delhi
111185,2023-03-19,05:04:00,4303.24,Big Bazaar,Vikas Verma,4318741857918710,0,POS,Desktop,192.168.97.216,Delhi
29265,2023-01-21,07:44:00,228.71,Flipkart,Rajesh Kumar,4358318635607848,0,POS,Mobile,192.168.236.166,Delhi
137594,2023-04-06,13:13:00,3175.6,Swiggy,Priya Sharma,4591641595291248,0,POS,Desktop,192.168.55.152,Kolkata
240961,2023-06-17,08:00:00,1433.02,Big Bazaar,Neha Gupta,4433835268560657,0,ATM Withdrawal,Laptop,192.168.62.165,Delhi
62836,2023-02-13,15:15:00,626.98,Myntra,Amit Singh,4879820844421631,0,Online,Desktop,192.168.93.188,Delhi
26987,2023-01-19,17:46:00,3236.49,Swiggy,Neha Gupta,4178836115982852,0,ATM Withdrawal,Mobile,192.168.36.74,Kolkata
10178,2023-01-08,01:37:00,2142.94,Big Bazaar,Vikas Verma,4669351730465541,0,POS,Desktop,192.168.130.158,Mumbai
35006,2023-01-25,07:25:00,1956.49,Flipkart,Neha Gupta,4019554236950707,0,ATM Withdrawal,Mobile,192.168.182.146,Bangalore
243530,2023-06-19,02:49:00,1452.59,Flipkart,Rajesh Kumar,4478854983318104,0,POS,Desktop,192.168.77.74,Kolkata
60513,2023-02-12,00:32:00,3075.7,Flipkart,Rajesh Kumar,4459475537969902,0,POS,Laptop,192.168.206.166,Delhi
196750,2023-05-17,15:09:00,731.49,Big Bazaar,Neha Gupta,4736886876800859,0,POS,Desktop,192.168.42.170,Mumbai
246274,2023-06-21,00:33:00,3664.13,Myntra,Rajesh Kumar,4615479225797038,0,International,Mobile,192.168.223.27,Bangalore
130669,2023-04-01,17:48:00,2509.18,Big Bazaar,Rajesh Kumar,4060085674401912,0,POS,Desktop,192.168.236.86,Mumbai
162292,2023-04-23,16:51:00,2795.3,Flipkart,Rajesh Kumar,4925343280998061,0,International,ATM,192.168.209.100,Delhi
35484,2023-01-25,15:23:00,3766.6,Big Bazaar,Priya Sharma,4891465010438472,0,ATM Withdrawal,ATM,192.168.45.164,Mumbai
268093,2023-07-06,04:12:00,590.09,Amazon,Vikas Verma,4247281207647396,0,Online,ATM,192.168.83.143,Kolkata
16183,2023-01-12,05:42:00,2253.81,Amazon,Amit Singh,4779097406757650,0,International,ATM,192.168.155.247,Chennai
216422,2023-05-31,07:01:00,2751.31,Flipkart,Neha Gupta,4427466158116090,0,International,ATM,192.168.200.197,Hyderabad
263970,2023-07-03,07:29:00,3166.56,Myntra,Neha Gupta,4158618229451538,0,Online,ATM,192.168.122.17,Hyderabad
225254,2023-06-06,10:13:00,663.58,Swiggy,Amit Singh,4726187535644203,0,International,Desktop,192.168.236.168,Kolkata
118483,2023-03-24,03:07:00,32368.750455478774,Uber,Priya Sharma,4219969467551609,1,International,Mobile,192.168.41.253,Unknown
16879,2023-01-12,17:18:00,1144.24,Myntra,Neha Gupta,4412490031675035,0,Online,ATM,192.168.81.156,Chennai
16275,2023-01-12,07:14:00,3951.34,Flipkart,Rajesh Kumar,4486717538065313,0,POS,Mobile,192.168.249.187,Delhi
138057,2023-04-06,20:56:00,2751.96,Swiggy,Rajesh Kumar,4947752669210183,0,ATM Withdrawal,Desktop,192.168.96.54,Kolkata
52437,2023-02-06,09:56:00,1033.73,Amazon,Rajesh Kumar,4697251397352954,0,ATM Withdrawal,Laptop,192.168.226.219,Hyderabad
126619,2023-03-29,22:18:00,2648.96,Swiggy,Amit Singh,4805631888347434,0,POS,Laptop,192.168.67.172,Mumbai
56762,2023-02-09,10:01:00,3977.07,Swiggy,Amit Singh,4335459588035194,0,Online,ATM,192.168.14.1,Chennai
185533,2023-05-09,20:12:00,2807.1,Myntra,Vikas Verma,4553488556212879,0,ATM Withdrawal,Laptop,192.168.96.10,Hyderabad
132825,2023-04-03,05:44:00,940.5,Amazon,Amit Singh,4103836154179621,0,Online,Desktop,192.168.14.150,Hyderabad
209110,2023-05-26,05:09:00,2302.03,Flipkart,Amit Singh,4115518212518064,0,POS,ATM,192.168.123.97,Mumbai
147670,2023-04-13,13:09:00,4546.81,Flipkart,Rajesh Kumar,4042653579078105,0,International,Desktop,192.168.222.165,Mumbai
73236,2023-02-20,20:35:00,1542.08,Flipkart,Neha Gupta,4566815404178865,0,International,Mobile,192.168.32.0,Kolkata
119332,2023-03-24,20:51:00,765.89,Flipkart,Amit Singh,4773077423705309,0,Online,Desktop,192.168.160.194,Mumbai
76904,2023-02-23,09:43:00,3192.34,Myntra,Vikas Verma,4462697298510779,0,ATM Withdrawal,ATM,192.168.28.167,Kolkata
251884,2023-06-24,22:03:00,1125.99,Myntra,Amit Singh,4605811148848297,0,ATM Withdrawal,Mobile,192.168.131.69,Mumbai
65909,2023-02-15,18:28:00,578.92,Big Bazaar,Amit Singh,4801930751976749,0,POS,ATM,192.168.21.151,Mumbai
195274,2023-05-16,14:33:00,173.61,Amazon,Rajesh Kumar,4639919746269252,0,ATM Withdrawal,Mobile,192.168.110.23,Hyderabad
93737,2023-03-07,02:16:00,3263.73,Swiggy,Neha Gupta,4619749730386495,0,International,Desktop,192.168.69.51,Delhi
180452,2023-05-06,07:31:00,1105.91,Flipkart,Priya Sharma,4830204834356073,0,ATM Withdrawal,Mobile,192.168.172.94,Delhi
161822,2023-04-23,09:01:00,4868.2,Amazon,Neha Gupta,4016356986820366,0,Online,Laptop,192.168.30.193,Hyderabad
82205,2023-02-27,02:04:00,1905.8,Swiggy,Priya Sharma,4036787430506413,0,ATM Withdrawal,Mobile,192.168.54.190,Hyderabad
259804,2023-06-30,10:03:00,1965.2,Amazon,Rajesh Kumar,4971250161968228,0,ATM Withdrawal,Laptop,192.168.248.218,Delhi
26909,2023-01-19,16:28:00,4315.8,Amazon,Rajesh Kumar,4968982043109117,0,POS,Mobile,192.168.105.147,Delhi
20682,2023-01-15,08:41:00,2009.67,Amazon,Rajesh Kumar,4638319601738255,0,POS,Laptop,192.168.100.26,Delhi
162999,2023-04-24,04:38:00,3812.5,Big Bazaar,Priya Sharma,4601169507155084,0,POS,ATM,192.168.168.171,Kolkata
269916,2023-07-07,10:35:00,3739.63,Flipkart,Neha Gupta,4071861891985638,0,ATM Withdrawal,ATM,192.168.194.120,Delhi
14529,2023-01-11,02:08:00,4133.53,Myntra,Amit Singh,4199753269254087,0,ATM Withdrawal,ATM,192.168.166.0,Kolkata
47347,2023-02-02,21:06:00,1504.05,Swiggy,Priya Sharma,4600741088350100,0,POS,Mobile,192.168.43.170,Bangalore
45649,2023-02-01,16:48:00,2065.84,Swiggy,Priya Sharma,4832656195560182,0,ATM Withdrawal,ATM,192.168.84.146,Kolkata
23796,2023-01-17,12:35:00,4111.14,Uber,Neha Gupta,4883739507717962,0,POS,Mobile,192.168.113.179,Bangalore
140467,2023-04-08,13:06:00,2423.56,Amazon,Priya Sharma,4270796394035314,0,POS,Desktop,192.168.84.92,Delhi
215559,2023-05-30,16:38:00,1394.92,Flipkart,Vikas Verma,4836725074585103,0,Online,Desktop,192.168.199.34,Bangalore
175973,2023-05-03,04:52:00,4207.37,Flipkart,Rajesh Kumar,4107667760285419,0,ATM Withdrawal,Desktop,192.168.175.211,Mumbai
35066,2023-01-25,08:25:00,4593.16,Uber,Neha Gupta,4987263849714900,0,ATM Withdrawal,Mobile,192.168.245.89,Mumbai
175674,2023-05-02,23:53:00,3285.34,Flipkart,Vikas Verma,4486883387027602,0,ATM Withdrawal,ATM,192.168.156.54,Bangalore
178454,2023-05-04,22:13:00,1289.84,Myntra,Priya Sharma,4291098751217675,0,POS,ATM,192.168.30.99,Mumbai
133469,2023-04-03,16:28:00,324.86,Myntra,Amit Singh,4472098018244052,0,ATM Withdrawal,Laptop,192.168.201.19,Hyderabad
237029,2023-06-14,14:28:00,4638.08,Amazon,Priya Sharma,4428599004499198,0,Online,Mobile,192.168.176.2,Delhi
251679,2023-06-24,18:38:00,1486.29,Swiggy,Rajesh Kumar,4116244450653222,0,International,ATM,192.168.11.238,Chennai
202292,2023-05-21,11:31:00,869.72,Flipkart,Priya Sharma,4523570738263189,0,Online,Mobile,192.168.193.254,Mumbai
231008,2023-06-10,10:07:00,4113.78,Amazon,Priya Sharma,4445790814108366,0,ATM Withdrawal,Laptop,192.168.49.35,Kolkata
243847,2023-06-19,08:06:00,2904.38,Flipkart,Amit Singh,4869922533006004,0,ATM Withdrawal,Desktop,192.168.14.9,Chennai
73699,2023-02-21,04:18:00,2739.49,Amazon,Priya Sharma,4896336724550863,0,ATM Withdrawal,ATM,192.168.109.226,Bangalore
144887,2023-04-11,14:46:00,4402.49,Amazon,Neha Gupta,4973409273306300,0,Online,Laptop,192.168.150.31,Kolkata
210023,2023-05-26,20:22:00,1468.13,Big Bazaar,Vikas Verma,4470140099613349,0,Online,Desktop,192.168.21.68,Hyderabad
182804,2023-05-07,22:43:00,4758.23,Myntra,Vikas Verma,4264965505270639,0,International,Mobile,192.168.241.49,Kolkata
115893,2023-03-22,11:32:00,3000.97,Big Bazaar,Vikas Verma,4028477975192418,0,Online,Laptop,192.168.86.239,Bangalore
106162,2023-03-15,10:18:00,21365.45076253572,Amazon,Neha Gupta,4490977050513661,1,International,Mobile,192.168.198.92,Unknown
240703,2023-06-17,03:42:00,4304.16,Uber,Priya Sharma,4200189965082727,0,Online,Mobile,192.168.29.146,Mumbai
12531,2023-01-09,20:35:00,41852.39304710608,Myntra,Priya Sharma,4176229851957751,1,Online,Mobile,192.168.193.180,Foreign IP
236081,2023-06-13,22:40:00,2506.81,Swiggy,Rajesh Kumar,4894620443496558,0,International,Desktop,192.168.224.115,Kolkata
271353,2023-07-08,10:32:00,4747.22,Flipkart,Rajesh Kumar,4270439142119810,0,International,Laptop,192.168.24.91,Bangalore
124723,2023-03-28,14:42:00,3345.84,Big Bazaar,Vikas Verma,4501602343759293,0,POS,ATM,192.168.86.56,Kolkata
51696,2023-02-05,21:35:00,4182.31,Flipkart,Vikas Verma,4206833954733156,0,Online,Desktop,192.168.119.12,Kolkata
166813,2023-04-26,20:12:00,4966.63,Big Bazaar,Amit Singh,4383479210181767,0,ATM Withdrawal,ATM,192.168.93.109,Kolkata
78919,2023-02-24,19:18:00,2169.59,Amazon,Rajesh Kumar,4178998696934534,0,Online,Desktop,192.168.252.55,Delhi
55350,2023-02-08,10:29:00,2513.37,Myntra,Amit Singh,4784856513708442,0,International,Laptop,192.168.194.190,Kolkata
247638,2023-06-21,23:17:00,978.66,Big Bazaar,Vikas Verma,4913730978766607,0,POS,Laptop,192.168.235.141,Hyderabad
249599,2023-06-23,07:58:00,4686.7,Uber,Rajesh Kumar,4763103511653988,0,ATM Withdrawal,ATM,192.168.119.145,Kolkata
278939,2023-07-13,16:58:00,2611.76,Flipkart,Neha Gupta,4068293049586383,0,International,Mobile,192.168.201.195,Delhi
179655,2023-05-05,18:14:00,4602.52,Swiggy,Vikas Verma,4182440638211294,0,Online,Laptop,192.168.95.178,Bangalore
173793,2023-05-01,16:32:00,2346.16,Myntra,Priya Sharma,4942107053514408,0,ATM Withdrawal,Mobile,192.168.120.49,Chennai
95849,2023-03-08,13:28:00,1779.1,Flipkart,Amit Singh,4621941804362841,0,ATM Withdrawal,ATM,192.168.209.77,Chennai
259873,2023-06-30,11:12:00,953.31,Myntra,Amit Singh,4456670873898348,0,POS,ATM,192.168.202.118,Bangalore
242397,2023-06-18,07:56:00,2529.99,Swiggy,Amit Singh,4707025665181197,0,International,Desktop,192.168.68.178,Delhi
146135,2023-04-12,11:34:00,426.66,Flipkart,Vikas Verma,4882352852149199,0,POS,ATM,192.168.93.191,Chennai
35453,2023-01-25,14:52:00,2941.29,Big Bazaar,Priya Sharma,4558011812114172,0,International,ATM,192.168.21.144,Bangalore
37865,2023-01-27,07:04:00,211.33,Myntra,Rajesh Kumar,4972460494263573,0,POS,Desktop,192.168.18.151,Hyderabad
240562,2023-06-17,07:07:00,29256.07723022795,Big Bazaar,Priya Sharma,4167591449292362,1,Online,Laptop,192.168.61.79,Foreign IP
235068,2023-06-13,05:47:00,906.76,Amazon,Vikas Verma,4973500721751446,0,ATM Withdrawal,Laptop,192.168.46.29,Delhi
231160,2023-06-10,12:39:00,4720.07,Amazon,Priya Sharma,4497206842795841,0,Online,Desktop,192.168.47.243,Mumbai
13231,2023-01-10,04:30:00,242.71,Big Bazaar,Amit Singh,4493809208495213,0,ATM Withdrawal,ATM,192.168.205.185,Delhi
129389,2023-03-31,20:28:00,20.12,Flipkart,Amit Singh,4276963390533853,0,Online,Mobile,192.168.170.7,Mumbai
69134,2023-02-18,00:13:00,1104.67,Amazon,Priya Sharma,4078612165542633,0,Online,Desktop,192.168.140.202,Hyderabad
159636,2023-04-21,20:35:00,1431.27,Flipkart,Rajesh Kumar,4870492813780807,0,Online,Mobile,192.168.132.91,Chennai
246011,2023-06-20,20:10:00,1959.53,Amazon,Rajesh Kumar,4478573118267506,0,ATM Withdrawal,ATM,192.168.232.83,Delhi
242465,2023-06-18,09:04:00,1264.7,Uber,Vikas Verma,4546995193015118,0,POS,Laptop,192.168.128.235,Bangalore
9662,2023-01-07,17:01:00,1282.47,Flipkart,Rajesh Kumar,4387374488686394,0,POS,Mobile,192.168.87.95,Hyderabad
192771,2023-05-14,20:50:00,4006.08,Myntra,Amit Singh,4649995024166451,0,Online,Laptop,192.168.202.164,Delhi
153633,2023-04-17,16:32:00,1821.53,Flipkart,Priya Sharma,4980603546309588,0,International,Mobile,192.168.214.231,Delhi
94789,2023-03-07,19:48:00,2718.73,Myntra,Neha Gupta,4850096621432065,0,Online,ATM,192.168.20.85,Chennai
86063,2023-03-01,18:22:00,2686.63,Flipkart,Rajesh Kumar,4332134886632284,0,International,Desktop,192.168.206.73,Hyderabad
215528,2023-05-30,16:07:00,25.35,Uber,Priya Sharma,4142867366802086,0,International,Mobile,192.168.138.243,Delhi
37103,2023-01-26,18:22:00,4496.78,Swiggy,Priya Sharma,4657909001787993,0,ATM Withdrawal,Laptop,192.168.176.207,Mumbai
164890,2023-04-25,12:09:00,289.57,Myntra,Rajesh Kumar,4901783840882195,0,POS,Mobile,192.168.59.120,Hyderabad
221427,2023-06-03,18:26:00,3624.27,Amazon,Vikas Verma,4418432517211600,0,POS,Laptop,192.168.143.227,Mumbai
57821,2023-02-10,03:40:00,1509.29,Amazon,Priya Sharma,4972640184557434,0,Online,ATM,192.168.55.94,Hyderabad
153298,2023-04-17,10:57:00,326.74,Flipkart,Priya Sharma,4974876247928594,0,International,Laptop,192.168.44.244,Bangalore
139906,2023-04-08,03:45:00,3793.12,Myntra,Amit Singh,4424479467596877,0,POS,Mobile,192.168.182.216,Bangalore
120224,2023-03-25,13:27:00,32068.319020906525,Uber,Priya Sharma,4868647806017168,1,International,Mobile,192.168.73.150,Unknown
29144,2023-01-21,05:43:00,2375.01,Uber,Priya Sharma,4055674010024940,0,International,Laptop,192.168.191.61,Bangalore
84026,2023-02-28,08:25:00,3648.74,Swiggy,Neha Gupta,4784773906793247,0,Online,ATM,192.168.203.127,Chennai
68954,2023-02-17,21:13:00,4846.05,Big Bazaar,Vikas Verma,4672878750000824,0,POS,Desktop,192.168.141.253,Delhi
104378,2023-03-14,11:37:00,4732.17,Big Bazaar,Amit Singh,4249278739677706,0,International,Desktop,192.168.101.29,Delhi
72476,2023-02-20,07:55:00,3645.3,Uber,Amit Singh,4479389558014210,0,ATM Withdrawal,ATM,192.168.88.222,Kolkata
268363,2023-07-06,08:42:00,2252.49,Flipkart,Priya Sharma,4061839206411028,0,ATM Withdrawal,Mobile,192.168.116.46,Mumbai
14182,2023-01-10,20:21:00,1582.78,Uber,Vikas Verma,4244861191800662,0,ATM Withdrawal,ATM,192.168.100.67,Delhi
63540,2023-02-14,02:59:00,4792.86,Big Bazaar,Vikas Verma,4806256361406012,0,Online,Laptop,192.168.97.22,Kolkata
106780,2023-03-16,03:39:00,2605.02,Big Bazaar,Vikas Verma,4764132130602723,0,ATM Withdrawal,Desktop,192.168.28.129,Delhi
183157,2023-05-08,01:30:00,22254.264298555376,Myntra,Neha Gupta,4098693127160560,1,International,Mobile,192.168.197.195,Unknown
268208,2023-07-06,06:07:00,4729.7,Myntra,Priya Sharma,4558778856755982,0,International,Laptop,192.168.67.154,Chennai
65612,2023-02-15,13:31:00,1745.98,Big Bazaar,Rajesh Kumar,4629269234507246,0,International,Laptop,192.168.71.222,Delhi
206810,2023-05-24,14:49:00,2962.75,Swiggy,Rajesh Kumar,4232285467879300,0,POS,Laptop,192.168.124.58,Mumbai
149165,2023-04-14,14:04:00,4692.58,Uber,Vikas Verma,4474489129385453,0,ATM Withdrawal,Mobile,192.168.49.26,Delhi
42816,2023-01-30,17:35:00,2064.93,Uber,Rajesh Kumar,4502907730936883,0,POS,ATM,192.168.95.8,Kolkata
49481,2023-02-04,08:40:00,4211.51,Myntra,Neha Gupta,4126700276464267,0,ATM Withdrawal,ATM,192.168.33.145,Hyderabad
267800,2023-07-05,23:19:00,767.2,Big Bazaar,Priya Sharma,4786108567298447,0,POS,Laptop,192.168.152.213,Kolkata
200315,2023-05-20,02:34:00,1121.63,Uber,Amit Singh,4234291671517157,0,POS,Mobile,192.168.17.29,Mumbai
279520,2023-07-14,02:39:00,2097.89,Amazon,Rajesh Kumar,4320732912327795,0,Online,ATM,192.168.74.221,Delhi
128747,2023-03-31,09:46:00,2841.74,Amazon,Vikas Verma,4363873577003317,0,POS,Desktop,192.168.159.177,Bangalore
137088,2023-04-06,04:47:00,4845.7,Flipkart,Vikas Verma,4383261658546521,0,ATM Withdrawal,Laptop,192.168.245.231,Bangalore
156080,2023-04-19,09:19:00,4828.7,Flipkart,Amit Singh,4311830219830998,0,POS,ATM,192.168.154.163,Chennai
126419,2023-03-29,18:58:00,2689.89,Uber,Priya Sharma,4897017098939929,0,ATM Withdrawal,ATM,192.168.252.244,Kolkata
4401,2023-01-04,01:20:00,625.19,Amazon,Amit Singh,4295600118472053,0,International,ATM,192.168.225.46,Mumbai
85081,2023-03-01,11:31:00,39218.70878629501,Amazon,Priya Sharma,4432901311991080,1,International,Mobile,192.168.176.125,Unknown
56360,2023-02-09,03:19:00,2301.3,Uber,Vikas Verma,4496732397635921,0,Online,Laptop,192.168.156.105,Kolkata
174927,2023-05-02,11:26:00,3966.44,Big Bazaar,Vikas Verma,4482048162804750,0,International,Desktop,192.168.43.155,Kolkata
187669,2023-05-11,07:48:00,947.41,Myntra,Priya Sharma,4933725979742869,0,POS,ATM,192.168.249.159,Kolkata
149077,2023-04-14,12:36:00,3978.63,Amazon,Rajesh Kumar,4026138584764508,0,International,ATM,192.168.106.198,Delhi
198976,2023-05-19,04:15:00,318.34,Uber,Rajesh Kumar,4160000288357165,0,POS,Laptop,192.168.4.123,Hyderabad
100547,2023-03-11,10:48:00,35093.32203013865,Swiggy,Neha Gupta,4930754137993470,1,Online,Mobile,192.168.117.151,Foreign IP
69786,2023-02-18,11:05:00,210.0,Uber,Amit Singh,4220828686192361,0,POS,Mobile,192.168.5.96,Hyderabad
244256,2023-06-19,14:55:00,1355.31,Big Bazaar,Amit Singh,4526704311984280,0,International,Laptop,192.168.66.6,Mumbai
96878,2023-03-09,06:37:00,4717.29,Uber,Amit Singh,4953662434684074,0,International,Mobile,192.168.231.18,Delhi
194185,2023-05-15,20:24:00,1601.99,Uber,Priya Sharma,4322099806059811,0,International,Laptop,192.168.153.45,Chennai
138326,2023-04-07,01:25:00,1813.57,Myntra,Neha Gupta,4132422822383470,0,International,ATM,192.168.225.22,Delhi
197155,2023-05-17,21:54:00,1610.64,Amazon,Amit Singh,4755186046843936,0,POS,ATM,192.168.87.124,Chennai
63410,2023-02-14,00:49:00,1234.2,Swiggy,Amit Singh,4727400484121491,0,Online,Laptop,192.168.127.119,Kolkata
182424,2023-05-07,16:23:00,2797.83,Flipkart,Neha Gupta,4314621236208674,0,International,Desktop,192.168.159.3,Delhi
54991,2023-02-08,19:04:00,47212.942089277465,Big Bazaar,Vikas Verma,4874732330032295,1,Online,Mobile,192.168.80.196,Unknown
10935,2023-01-08,14:14:00,2171.07,Big Bazaar,Vikas Verma,4233441684694030,0,International,Laptop,192.168.153.29,Hyderabad
75230,2023-02-22,05:49:00,2269.31,Big Bazaar,Vikas Verma,4452844075933783,0,International,Mobile,192.168.31.104,Chennai
64811,2023-02-15,00:10:00,2030.84,Uber,Rajesh Kumar,4756251091586213,0,POS,Mobile,192.168.154.24,Mumbai
188671,2023-05-12,00:30:00,1848.04,Swiggy,Rajesh Kumar,4575479526910147,0,POS,Mobile,192.168.211.106,Hyderabad
55297,2023-02-08,09:36:00,783.24,Uber,Amit Singh,4477707840236665,0,POS,Laptop,192.168.207.53,Hyderabad
198242,2023-05-18,16:01:00,1765.97,Amazon,Neha Gupta,4390836104329122,0,ATM Withdrawal,Mobile,192.168.49.80,Mumbai
42460,2023-01-30,11:39:00,3638.54,Flipkart,Amit Singh,4848634740720270,0,POS,ATM,192.168.55.23,Delhi
62366,2023-02-13,07:25:00,751.23,Big Bazaar,Neha Gupta,4484041246779161,0,ATM Withdrawal,ATM,192.168.171.113,Delhi
210310,2023-05-27,01:09:00,1627.95,Swiggy,Priya Sharma,4808447359766870,0,ATM Withdrawal,Mobile,192.168.196.37,Bangalore
231520,2023-06-10,18:39:00,3061.81,Flipkart,Rajesh Kumar,4676109841107791,0,ATM Withdrawal,Laptop,192.168.150.185,Chennai
94058,2023-03-07,07:37:00,4753.38,Amazon,Neha Gupta,4928274444302466,0,ATM Withdrawal,Mobile,192.168.88.79,Hyderabad
139643,2023-04-07,23:22:00,268.26,Amazon,Vikas Verma,4969256345454091,0,POS,Mobile,192.168.207.38,Kolkata
144970,2023-04-11,16:09:00,834.48,Big Bazaar,Amit Singh,4416556768450343,0,ATM Withdrawal,Desktop,192.168.188.187,Hyderabad
10395,2023-01-08,05:14:00,265.52,Myntra,Vikas Verma,4862032447019655,0,Online,ATM,192.168.142.25,Delhi
36958,2023-01-26,15:57:00,817.95,Swiggy,Vikas Verma,4327039567136093,0,International,Desktop,192.168.135.138,Bangalore
100341,2023-03-11,16:20:00,4863.72,Amazon,Neha Gupta,4855061977862877,0,ATM Withdrawal,Desktop,192.168.254.126,Bangalore
117746,2023-03-23,18:25:00,3338.97,Swiggy,Vikas Verma,4231359457360270,0,Online,ATM,192.168.162.1,Kolkata
154691,2023-04-18,10:10:00,4427.04,Big Bazaar,Priya Sharma,4588549686309545,0,Online,ATM,192.168.50.7,Hyderabad
224211,2023-06-05,16:50:00,2522.83,Swiggy,Neha Gupta,4570167992096728,0,International,Laptop,192.168.54.96,Mumbai
270,2023-01-01,04:29:00,1475.02,Myntra,Neha Gupta,4919512530435263,0,Online,Mobile,192.168.221.202,Hyderabad
149695,2023-04-14,22:54:00,3456.91,Uber,Neha Gupta,4513637868688125,0,International,Mobile,192.168.127.221,Hyderabad
128374,2023-03-31,03:33:00,4949.75,Big Bazaar,Priya Sharma,4238230344914153,0,ATM Withdrawal,ATM,192.168.67.178,Chennai
260331,2023-06-30,18:50:00,516.75,Uber,Neha Gupta,4457811341170125,0,International,Laptop,192.168.62.52,Mumbai
68882,2023-02-17,20:01:00,1418.69,Big Bazaar,Neha Gupta,4973149293048620,0,POS,Desktop,192.168.20.23,Delhi
210444,2023-05-27,03:23:00,4086.03,Amazon,Vikas Verma,4377817531087380,0,Online,Laptop,192.168.138.14,Hyderabad
16095,2023-01-12,04:14:00,4399.74,Big Bazaar,Amit Singh,4865448058223603,0,International,Laptop,192.168.17.43,Chennai
271747,2023-07-08,17:06:00,2876.27,Swiggy,Priya Sharma,4856622495183762,0,Online,Desktop,192.168.77.0,Chennai
194729,2023-05-16,13:54:00,23679.108626101603,Swiggy,Priya Sharma,4142646345515805,1,International,Laptop,192.168.178.52,Foreign IP
130551,2023-04-01,15:50:00,1086.23,Uber,Amit Singh,4747616157748260,0,Online,Mobile,192.168.35.67,Delhi
251993,2023-06-24,23:52:00,970.57,Swiggy,Priya Sharma,4378728922124195,0,Online,ATM,192.168.210.245,Kolkata
120145,2023-03-25,10:24:00,1846.98,Amazon,Vikas Verma,4406109618329417,0,International,Laptop,192.168.88.38,Kolkata
184914,2023-05-09,09:53:00,2348.93,Swiggy,Priya Sharma,4987376635459642,0,POS,Desktop,192.168.188.199,Hyderabad
264950,2023-07-03,23:49:00,3110.82,Myntra,Amit Singh,4351173536878263,0,POS,Mobile,192.168.181.210,Chennai
223587,2023-06-05,06:26:00,4402.5,Swiggy,Priya Sharma,4252194152672278,0,POS,Desktop,192.168.129.107,Bangalore
